zipCode,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,,neighborhood,walkScore,transitScore,status,county
94070,119 Chesham Ave,2,3,San Carlos,"1,230 sqft",19-Feb-14,"$1,200,000 ",37.495934,-122.28021,CA,Single-Family Home,1200000,"$1,223,000 ",,,,,Sold,SAN MATEO
94070,135 Dale Ave,1,1,San Carlos,720 sqft,19-Feb-14,"$708,000 ",37.50041,-122.27284,CA,Single-Family Home,708000,"$831,000 ",,,,,Sold,SAN MATEO
94070,1 Elm St #200,2,2,San Carlos,"1,180 sqft",18-Feb-14,"$655,000 ",37.51245,-122.26942,CA,Condo,655000,"$719,000 ",,,,,Sold,SAN MATEO
94070,126 Manor Dr,2,2,San Carlos,"1,030 sqft",18-Feb-14,"$1,010,000 ",37.500744,-122.27443,CA,Single-Family Home,1010000,"$1,139,000 ",,,,,Sold,SAN MATEO
94070,57 Elm St,2,4,San Carlos,"2,419 sqft",14-Feb-14,"$880,000 ",37.511784,-122.26831,CA,Multi-Family,880000,"$1,495,000 ",,,,,Sold,SAN MATEO
94070,3335 La Mesa Dr #8,2,2,San Carlos,"1,040 sqft",14-Feb-14,"$630,000 ",37.48035,-122.282845,CA,Condo,630000,"$687,000 ",,,,,Sold,SAN MATEO
94070,3348 La Mesa Dr #14,2,2,San Carlos,"1,040 sqft",12-Feb-14,"$652,000 ",37.479496,-122.284256,CA,Condo,652000,"$682,000 ",,,,,Sold,SAN MATEO
94070,416 Portofino Dr #5,2.5,2,San Carlos,"1,310 sqft",10-Feb-14,"$630,000 ",37.49028,-122.27743,CA,Condo,630000,"$813,000 ",,,,,Sold,SAN MATEO
94070,2 Elm St #201,2,2,San Carlos,"1,050 sqft",5-Feb-14,"$620,000 ",37.512966,-122.268616,CA,Condo,620000,"$735,000 ",,,,,Sold,SAN MATEO
94070,243 Hillcrest Rd,1,2,San Carlos,890 sqft,31-Jan-14,"$1,058,000 ",37.50548,-122.26976,CA,Single-Family Home,1058000,"$1,109,000 ",,,,,Sold,SAN MATEO
94070,5 Poppy Ln,2.5,2,San Carlos,"2,200 sqft",29-Jan-14,"$1,315,000 ",37.496895,-122.29436,CA,Condo,1315000,"$1,224,000 ",,,,,Sold,SAN MATEO
94070,2730 San Miguel Way,2.5,4,San Carlos,"1,660 sqft",28-Jan-14,"$1,450,000 ",37.48872,-122.26985,CA,Single-Family Home,1450000,"$1,484,000 ",,,,,Sold,SAN MATEO
94070,23 Vine St,1,2,San Carlos,"1,190 sqft",24-Jan-14,"$985,000 ",37.51029,-122.27169,CA,Single-Family Home,985000,"$1,125,000 ",,,,,Sold,SAN MATEO
94070,1005 Hall St,1,2,San Carlos,910 sqft,23-Jan-14,"$775,000 ",37.50719,-122.25611,CA,Single-Family Home,775000,"$814,000 ",,,,,Sold,SAN MATEO
94070,1333 Elm St,1,2,San Carlos,"1,390 sqft",22-Jan-14,"$1,000,000 ",37.49675,-122.251945,CA,Single-Family Home,1000000,"$1,109,000 ",,,,,Sold,SAN MATEO
94070,2727 Clifford Ave,4,4,San Carlos,"2,920 sqft",21-Jan-14,"$2,555,000 ",37.483257,-122.26232,CA,Single-Family Home,2555000,"$2,778,000 ",,,,,Sold,SAN MATEO
94070,2424 Saint Francis Way,1,3,San Carlos,"1,320 sqft",21-Jan-14,"$1,180,000 ",37.485455,-122.258446,CA,Single-Family Home,1180000,"$1,256,000 ",,Oak Knoll - Redwood Park,,,Sold,SAN MATEO
94070,3392 Brittan Ave #7,2,2,San Carlos,"1,040 sqft",17-Jan-14,"$594,000 ",37.483284,-122.28713,CA,Condo,594000,"$681,000 ",,,,,Sold,SAN MATEO
94070,1036 Hewitt Dr,2,3,San Carlos,"1,870 sqft",16-Jan-14,"$1,300,000 ",37.492123,-122.2726,CA,Single-Family Home,1300000,"$1,439,000 ",,,,,Sold,SAN MATEO
94070,11 Buttercup Ln,2.5,2,San Carlos,"1,793 sqft",13-Jan-14,"$950,000 ",37.497986,-122.29913,CA,Condo,950000,"$1,135,000 ",,,,,Sold,SAN MATEO
94070,15 Sorrel Ln,,,San Carlos,,10-Jan-14,"$785,000 ",37.497986,-122.29913,CA,Condo,785000,,,,,,Sold,SAN MATEO
94070,1 Laurel St #102,2,2,San Carlos,"1,030 sqft",10-Jan-14,"$579,000 ",37.51245,-122.26942,CA,Condo,579000,"$693,000 ",,,,,Sold,SAN MATEO
94070,30 Dover Ct,2,3,San Carlos,"1,750 sqft",9-Jan-14,"$1,610,000 ",37.494896,-122.28289,CA,Single-Family Home,1610000,"$1,466,000 ",,,,,Sold,SAN MATEO
94070,878 Heather Dr,2,3,San Carlos,"1,680 sqft",8-Jan-14,"$1,175,000 ",37.492313,-122.27133,CA,Single-Family Home,1175000,"$1,340,000 ",,,,,Sold,SAN MATEO
94070,1532 Greenwood Ave,1,1,San Carlos,920 sqft,8-Jan-14,"$1,975,000 ",37.497303,-122.25518,CA,Single-Family Home,1975000,"$986,000 ",,,,,Sold,SAN MATEO
94070,8 Portofino Ct,2.5,4,San Carlos,"1,950 sqft",7-Jan-14,"$1,584,000 ",37.49324,-122.279175,CA,Single-Family Home,1584000,"$1,737,000 ",,,,,Sold,SAN MATEO
94070,650 Wellington Dr,3.5,4,San Carlos,"2,600 sqft",3-Jan-14,"$2,270,000 ",37.50885,-122.28331,CA,Single-Family Home,2270000,"$1,835,000 ",,,,,Sold,SAN MATEO
94070,818 Cordilleras Ave,2,3,San Carlos,"1,510 sqft",3-Jan-14,"$1,307,000 ",37.497486,-122.26588,CA,Single-Family Home,1307000,"$1,379,000 ",,,,,Sold,SAN MATEO
94070,193 Glasgow Ln,3,4,San Carlos,"2,510 sqft",31-Dec-13,"$750,000 ",37.496258,-122.273,CA,Single-Family Home,750000,"$2,123,000 ",,,,,Sold,SAN MATEO
94070,2708 Eaton Ave,2,3,San Carlos,"1,470 sqft",31-Dec-13,"$1,075,000 ",37.48475,-122.26325,CA,Single-Family Home,1075000,"$1,247,000 ",,,,,Sold,SAN MATEO
94070,1081 Hewitt Dr,2,3,San Carlos,"1,440 sqft",30-Dec-13,"$1,050,000 ",37.48983,-122.27062,CA,Single-Family Home,1050000,"$1,287,000 ",,,,,Sold,SAN MATEO
94070,2119 Greenwood Ave,1.5,3,San Carlos,"1,450 sqft",30-Dec-13,"$1,381,000 ",37.49311,-122.26029,CA,Single-Family Home,1381000,"$1,362,000 ",,,,,Sold,SAN MATEO
94070,1001 Laurel St #201,2,2,San Carlos,"1,094 sqft",24-Dec-13,"$820,000 ",37.501335,-122.25409,CA,Condo,820000,"$820,000 ",,,,,Sold,SAN MATEO
94070,60 Wessex Way,2,3,San Carlos,"1,860 sqft",24-Dec-13,"$1,650,000 ",37.504593,-122.27859,CA,Single-Family Home,1650000,"$1,548,000 ",,,,,Sold,SAN MATEO
94070,3 Poppy Ln,2.5,3,San Carlos,"2,100 sqft",24-Dec-13,"$1,106,000 ",37.496895,-122.29436,CA,Condo,1106000,"$1,157,000 ",,,,,Sold,SAN MATEO
94070,45 Shelford Ave,2,3,San Carlos,"1,440 sqft",23-Dec-13,"$970,000 ",37.507477,-122.27938,CA,Single-Family Home,970000,"$1,130,000 ",,,,,Sold,SAN MATEO
94070,2819 Eaton Ave,3.5,4,San Carlos,"3,800 sqft",20-Dec-13,"$2,810,000 ",37.48349,-122.265114,CA,Single-Family Home,2810000,"$2,395,000 ",,,,,Sold,SAN MATEO
94070,2516 San Carlos Ave,2,3,San Carlos,"1,270 sqft",20-Dec-13,"$890,000 ",37.50541,-122.28045,CA,Single-Family Home,890000,"$1,156,000 ",,,,,Sold,SAN MATEO
94070,1409 Cordilleras Ave,1,2,San Carlos,"1,670 sqft",20-Dec-13,"$1,900,000 ",37.491116,-122.25688,CA,Single-Family Home,1900000,"$1,412,000 ",,,,,Sold,SAN MATEO
94070,633 Elm St #203,2,2,San Carlos,"1,096 sqft",19-Dec-13,"$300,000 ",37.504868,-122.262054,CA,Condo,300000,"$800,000 ",,,,,Sold,SAN MATEO
94070,38 Club Dr,2.5,3,San Carlos,"2,720 sqft",19-Dec-13,"$1,650,000 ",37.504654,-122.28595,CA,Single-Family Home,1650000,"$1,672,000 ",,,,,Sold,SAN MATEO
94070,1924 Eaton Ave,2.5,3,San Carlos,"1,870 sqft",19-Dec-13,"$1,300,000 ",37.488182,-122.250145,CA,Single-Family Home,1300000,"$1,568,000 ",,,,,Sold,SAN MATEO
94070,602 Cedar St #5,2,2,San Carlos,"1,320 sqft",18-Dec-13,"$649,000 ",37.503407,-122.26491,CA,Condo,649000,"$809,000 ",,,,,Sold,SAN MATEO
94070,1044 Hewitt Dr,3,3,San Carlos,"1,690 sqft",17-Dec-13,"$1,280,000 ",37.49171,-122.27262,CA,Single-Family Home,1280000,"$1,407,000 ",,,,,Sold,SAN MATEO
94070,2087 Belle Ave,2,4,San Carlos,"1,750 sqft",17-Dec-13,"$1,220,000 ",37.495262,-122.26469,CA,Single-Family Home,1220000,"$1,410,000 ",,,,,Sold,SAN MATEO
94070,1374 Alameda,2,3,San Carlos,"1,740 sqft",12-Dec-13,"$905,000 ",37.48809,-122.26236,CA,Single-Family Home,905000,"$1,279,000 ",,,,,Sold,SAN MATEO
94070,220 Winding Way,1,1,San Carlos,760 sqft,11-Dec-13,"$704,000 ",37.494267,-122.28022,CA,Single-Family Home,704000,"$889,000 ",,,,,Sold,SAN MATEO
94070,184 Ruby Ave,2,2,San Carlos,"1,430 sqft",11-Dec-13,"$1,300,000 ",37.486835,-122.257034,CA,Single-Family Home,1300000,"$1,385,000 ",,,,,Sold,SAN MATEO
94070,121 Beverly Dr,3,4,San Carlos,"2,410 sqft",10-Dec-13,"$1,450,000 ",37.50084,-122.27976,CA,Single-Family Home,1450000,"$1,531,000 ",,,,,Sold,SAN MATEO
94070,973 Alameda,1.5,3,San Carlos,"1,050 sqft",10-Dec-13,"$824,000 ",37.492416,-122.26606,CA,Single-Family Home,824000,"$1,085,000 ",,,,,Sold,SAN MATEO
94070,1036 San Remo Way,2,3,San Carlos,"1,670 sqft",9-Dec-13,"$1,100,000 ",37.489693,-122.27285,CA,Single-Family Home,1100000,"$1,252,000 ",,,,,Sold,SAN MATEO
94070,2641 San Carlos Ave,1,2,San Carlos,"1,010 sqft",9-Dec-13,"$750,000 ",37.50691,-122.2827,CA,Single-Family Home,750000,"$962,000 ",,,,,Sold,SAN MATEO
94070,9 Devonshire Blvd,2,3,San Carlos,"1,640 sqft",6-Dec-13,"$1,049,000 ",37.501522,-122.27604,CA,Single-Family Home,1049000,"$1,312,000 ",,,,,Sold,SAN MATEO
94070,315 Wellington Dr,2.5,3,San Carlos,"2,360 sqft",6-Dec-13,"$1,175,000 ",37.50588,-122.2789,CA,Single-Family Home,1175000,"$1,498,000 ",,,,,Sold,SAN MATEO
94070,1384 Chestnut St,1.5,3,San Carlos,"1,150 sqft",6-Dec-13,"$1,200,000 ",37.494038,-122.25462,CA,Single-Family Home,1200000,"$1,194,000 ",,,,,Sold,SAN MATEO
94070,61 Devonshire Cir,2,2,San Carlos,"1,740 sqft",6-Dec-13,"$1,505,000 ",37.49747,-122.28347,CA,Single-Family Home,1505000,"$1,510,000 ",,,,,Sold,SAN MATEO
94070,1322 Eaton Ave,1,2,San Carlos,"1,340 sqft",3-Dec-13,"$1,300,000 ",37.492477,-122.24644,CA,Single-Family Home,1300000,"$1,331,000 ",,,,,Sold,SAN MATEO
94070,75 Hartford Ave,3.5,5,San Carlos,"4,490 sqft",3-Dec-13,"$2,100,000 ",37.511993,-122.27638,CA,Single-Family Home,2100000,"$2,237,000 ",,,,,Sold,SAN MATEO
94070,3142 La Mesa Dr,3,5,San Carlos,"2,660 sqft",3-Dec-13,"$1,535,000 ",37.482006,-122.276215,CA,Single-Family Home,1535000,"$1,748,000 ",,,,,Sold,SAN MATEO
94070,153 Palm Ave,2,3,San Carlos,"1,430 sqft",27-Nov-13,"$1,005,000 ",37.502914,-122.272194,CA,Single-Family Home,1005000,"$1,277,000 ",,,,,Sold,SAN MATEO
94070,3327 La Mesa Dr #4,2,2,San Carlos,"1,040 sqft",27-Nov-13,"$560,000 ",37.48035,-122.282845,CA,Condo,560000,"$685,000 ",,,,,Sold,SAN MATEO
94070,753 Walnut St,2,4,San Carlos,"1,470 sqft",27-Nov-13,"$1,000,000 ",37.503998,-122.259544,CA,Single-Family Home,1000000,"$1,239,000 ",,,,,Sold,SAN MATEO
94070,868 Hemlock St,2,5,San Carlos,"1,580 sqft",27-Nov-13,"$1,550,000 ",37.498005,-122.263275,CA,Single-Family Home,1550000,"$1,451,000 ",,,,,Sold,SAN MATEO
94070,222 Laurel St #209,1,1,San Carlos,702 sqft,26-Nov-13,"$360,000 ",37.510372,-122.266014,CA,Condo,360000,"$458,000 ",,,,,Sold,SAN MATEO
94070,299 Club Dr,5,3,San Carlos,"4,900 sqft",26-Nov-13,"$2,200,000 ",37.49759,-122.29081,CA,Single-Family Home,2200000,"$2,800,000 ",,,,,Sold,SAN MATEO
94070,185 Cedar St,2,3,San Carlos,"1,450 sqft",26-Nov-13,"$1,170,000 ",37.50845,-122.26902,CA,Single-Family Home,1170000,"$1,338,000 ",,,,,Sold,SAN MATEO
94070,315 Old County Rd,1,2,San Carlos,820 sqft,26-Nov-13,"$707,000 ",37.511303,-122.26346,CA,Single-Family Home,707000,"$799,000 ",,,,,Sold,SAN MATEO
94070,323 Chesham Ave,2.5,3,San Carlos,"2,400 sqft",25-Nov-13,"$1,350,000 ",37.495457,-122.284805,CA,Single-Family Home,1350000,"$1,583,000 ",,,,,Sold,SAN MATEO
94070,3319 La Mesa Dr #3,2,2,San Carlos,"1,040 sqft",22-Nov-13,"$668,000 ",37.48035,-122.282845,CA,Condo,668000,"$696,000 ",,,,,Sold,SAN MATEO
94070,108 Glasgow Ln,2,3,San Carlos,"1,850 sqft",20-Nov-13,"$1,350,000 ",37.49471,-122.2728,CA,Single-Family Home,1350000,"$1,466,000 ",,,,,Sold,SAN MATEO
94070,3332 La Mesa Dr #10,2,2,San Carlos,"1,040 sqft",19-Nov-13,"$620,000 ",37.48085,-122.28544,CA,Condo,620000,"$706,000 ",,,,,Sold,SAN MATEO
94070,6 Honeysuckle Ln,2.5,2,San Carlos,"2,200 sqft",18-Nov-13,"$1,055,000 ",37.496895,-122.29436,CA,Condo,1055000,"$1,174,000 ",,,,,Sold,SAN MATEO
94070,1500 Saint Francis Way,2,3,San Carlos,"1,790 sqft",15-Nov-13,"$1,525,000 ",37.492657,-122.24916,CA,Single-Family Home,1525000,"$1,541,000 ",,,,,Sold,SAN MATEO
94070,1001 Laurel St #305,2,2,San Carlos,"1,094 sqft",13-Nov-13,"$806,000 ",37.501335,-122.25409,CA,Condo,806000,"$820,000 ",,,,,Sold,SAN MATEO
94070,34 Stanford Ln,1,2,San Carlos,"1,170 sqft",12-Nov-13,"$1,030,000 ",37.49058,-122.24923,CA,Single-Family Home,1030000,"$1,307,000 ",,,,,Sold,SAN MATEO
94070,1089 Porto Marino Dr,2.5,3,San Carlos,"2,080 sqft",8-Nov-13,"$1,302,000 ",37.488045,-122.275375,CA,Single-Family Home,1302000,"$1,524,000 ",,,,,Sold,SAN MATEO
94070,2987 Melendy Dr #902,1,2,San Carlos,"1,570 sqft",8-Nov-13,"$629,000 ",37.49095,-122.277824,CA,Condo,629000,"$792,000 ",,,,,Sold,SAN MATEO
94070,209 Devonshire Blvd,2,4,San Carlos,"1,980 sqft",8-Nov-13,"$1,600,000 ",37.498455,-122.28005,CA,Single-Family Home,1600000,"$1,674,000 ",,,,,Sold,SAN MATEO
94070,1137 Woodland Ave,1,2,San Carlos,"1,350 sqft",8-Nov-13,"$1,112,000 ",37.49755,-122.25565,CA,Single-Family Home,1112000,"$1,082,000 ",,,,,Sold,SAN MATEO
94070,19 Winding Way,2,2,San Carlos,"1,370 sqft",8-Nov-13,"$875,000 ",37.49471,-122.27771,CA,Single-Family Home,875000,"$1,226,000 ",,,,,Sold,SAN MATEO
94070,222 Laurel St #307,1,1,San Carlos,702 sqft,7-Nov-13,"$378,500 ",37.510372,-122.266014,CA,Condo,378500,"$478,000 ",,,,,Sold,SAN MATEO
94070,1100 Orange Ave,1,2,San Carlos,"1,100 sqft",6-Nov-13,"$929,000 ",37.495464,-122.25926,CA,Single-Family Home,929000,"$1,169,000 ",,,,,Sold,SAN MATEO
94070,1518 Eaton Ave,2,3,San Carlos,"1,290 sqft",5-Nov-13,"$1,345,000 ",37.491394,-122.24811,CA,Single-Family Home,1345000,"$1,344,000 ",,,,,Sold,SAN MATEO
94070,1224 Howard Ave,1,2,San Carlos,"1,030 sqft",5-Nov-13,"$905,000 ",37.498028,-122.25175,CA,Single-Family Home,905000,"$995,000 ",,,,,Sold,SAN MATEO
94070,1338 Holly St,5.5,4,San Carlos,"3,390 sqft",5-Nov-13,"$1,510,000 ",37.506855,-122.26447,CA,Unknown,1510000,,,,,,Sold,SAN MATEO
94070,124 Chesham Ave,2.5,2,San Carlos,"2,730 sqft",4-Nov-13,"$1,642,000 ",37.496315,-122.28066,CA,Single-Family Home,1642000,"$1,643,000 ",,,,,Sold,SAN MATEO
94070,2349 Eaton Ave,2,3,San Carlos,"1,530 sqft",1-Nov-13,"$1,100,000 ",37.484196,-122.25632,CA,Single-Family Home,1100000,"$1,530,000 ",,,,,Sold,SAN MATEO
94070,11 El Sereno Dr,3,4,San Carlos,"2,140 sqft",1-Nov-13,"$2,155,000 ",37.49246,-122.25027,CA,Single-Family Home,2155000,"$2,224,000 ",,,,,Sold,SAN MATEO
94070,840 Crestview Dr,3.5,5,San Carlos,"3,990 sqft",31-Oct-13,"$2,050,000 ",37.48701,-122.28863,CA,Single-Family Home,2050000,"$2,292,000 ",,,,,Sold,SAN MATEO
94070,3272 Brittan Ave,2.5,4,San Carlos,"2,360 sqft",30-Oct-13,"$1,000,000 ",37.483032,-122.28324,CA,Single-Family Home,1000000,"$1,417,000 ",,,,,Sold,SAN MATEO
94070,3327 La Mesa Dr #12,2,2,San Carlos,"1,040 sqft",29-Oct-13,"$675,000 ",37.48035,-122.282845,CA,Condo,675000,"$743,000 ",,,,,Sold,SAN MATEO
94070,11 Chicory Ln,2.5,2,San Carlos,"1,793 sqft",29-Oct-13,"$790,000 ",37.49495,-122.29737,CA,Condo,790000,"$976,000 ",,,,,Sold,SAN MATEO
94070,3145 La Mesa Dr,2,4,San Carlos,"1,900 sqft",28-Oct-13,"$1,448,000 ",37.481503,-122.276024,CA,Single-Family Home,1448000,"$1,698,000 ",,,,,Sold,SAN MATEO
94070,2425 Melendy Dr,3,3,San Carlos,"2,110 sqft",25-Oct-13,"$1,520,000 ",37.492878,-122.26881,CA,Single-Family Home,1520000,"$1,533,000 ",,,,,Sold,SAN MATEO
94070,1001 Laurel St #412,2,2,San Carlos,"1,094 sqft",25-Oct-13,"$800,000 ",37.501335,-122.25409,CA,Condo,800000,"$820,000 ",,,,,Sold,SAN MATEO
94070,2204 San Carlos Ave,1,3,San Carlos,"1,610 sqft",24-Oct-13,"$1,050,000 ",37.50248,-122.276535,CA,Single-Family Home,1050000,"$1,275,000 ",,,,,Sold,SAN MATEO
94070,25 Chicory Ln,2.5,3,San Carlos,"2,031 sqft",24-Oct-13,"$894,000 ",37.49495,-122.29737,CA,Condo,894000,"$971,000 ",,,,,Sold,SAN MATEO
94070,723 Orange Ave,2,3,San Carlos,"1,750 sqft",24-Oct-13,"$1,352,000 ",37.50128,-122.26285,CA,Single-Family Home,1352000,"$1,394,000 ",,,,,Sold,SAN MATEO
94070,1040 Sylvan Dr,1,2,San Carlos,820 sqft,24-Oct-13,"$787,000 ",37.511066,-122.262,CA,Single-Family Home,787000,"$807,000 ",,,,,Sold,SAN MATEO
94070,2800 Roland Ave,2,3,San Carlos,"2,000 sqft",24-Oct-13,"$1,275,000 ",37.484592,-122.26655,CA,Single-Family Home,1275000,"$1,415,000 ",,,,,Sold,SAN MATEO
94070,320 Cedar St,2,3,San Carlos,"1,410 sqft",24-Oct-13,"$1,250,000 ",37.506607,-122.2684,CA,Single-Family Home,1250000,"$1,271,000 ",,,,,Sold,SAN MATEO
94070,55 Shelford Ave,2.5,3,San Carlos,"1,990 sqft",18-Oct-13,"$1,237,500 ",37.507645,-122.27937,CA,Single-Family Home,1237500,"$1,357,000 ",,,,,Sold,SAN MATEO
94070,262 Cedar St,1.5,3,San Carlos,"1,500 sqft",18-Oct-13,"$1,269,000 ",37.50775,-122.26918,CA,Single-Family Home,1269000,"$1,263,000 ",,,,,Sold,SAN MATEO
94070,903 Hall St,1.5,4,San Carlos,"1,490 sqft",17-Oct-13,"$825,000 ",37.508884,-122.25378,CA,Single-Family Home,825000,"$1,037,000 ",,,,,Sold,SAN MATEO
94070,20 Barbara Ln,2,2,San Carlos,"1,530 sqft",17-Oct-13,"$1,140,000 ",37.4971,-122.28476,CA,Single-Family Home,1140000,"$1,313,000 ",,,,,Sold,SAN MATEO
94070,40 Hartford Ave,2,3,San Carlos,"1,870 sqft",16-Oct-13,"$1,305,000 ",37.512104,-122.27745,CA,Single-Family Home,1305000,"$1,331,000 ",,,,,Sold,SAN MATEO
94070,602 De Anza Ave,2,3,San Carlos,"1,900 sqft",15-Oct-13,"$1,090,000 ",37.48675,-122.26627,CA,Single-Family Home,1090000,"$1,396,000 ",,,,,Sold,SAN MATEO
94070,76 Bay View Dr,3,4,San Carlos,"3,710 sqft",15-Oct-13,"$1,770,000 ",37.503044,-122.28254,CA,Single-Family Home,1770000,"$2,279,000 ",,,,,Sold,SAN MATEO
94070,1119 Royal Ln,2.5,3,San Carlos,"2,880 sqft",15-Oct-13,"$1,200,000 ",37.481014,-122.28373,CA,Single-Family Home,1200000,"$1,452,000 ",,,,,Sold,SAN MATEO
94070,1201 Oak St,2,3,San Carlos,"1,950 sqft",11-Oct-13,"$1,000,000 ",37.509743,-122.26547,CA,Single-Family Home,1000000,"$1,308,000 ",,,,,Sold,SAN MATEO
94070,1028 Northwood Dr,1,2,San Carlos,820 sqft,10-Oct-13,"$725,000 ",37.51294,-122.26325,CA,Single-Family Home,725000,"$822,000 ",,,,,Sold,SAN MATEO
94070,300 De Anza Ave,2,4,San Carlos,"1,818 sqft",9-Oct-13,"$1,210,000 ",37.486336,-122.26026,CA,Single-Family Home,1210000,"$1,400,000 ",,,,,Sold,SAN MATEO
94070,95 Elm St,2,4,San Carlos,"2,379 sqft",7-Oct-13,"$990,000 ",37.511295,-122.26765,CA,Multi-Family,990000,"$1,203,000 ",,,,,Sold,SAN MATEO
94070,10 Graceland Ln,2,3,San Carlos,"1,360 sqft",7-Oct-13,"$1,305,000 ",37.489597,-122.26703,CA,Single-Family Home,1305000,"$1,295,000 ",,,,,Sold,SAN MATEO
94070,346 Cedar St,2,4,San Carlos,"1,560 sqft",4-Oct-13,"$1,022,500 ",37.506218,-122.268234,CA,Single-Family Home,1022500,"$1,311,000 ",,,,,Sold,SAN MATEO
94070,2704 Eaton Ave,2,3,San Carlos,"1,500 sqft",4-Oct-13,"$960,000 ",37.484737,-122.26308,CA,Single-Family Home,960000,"$1,236,000 ",,,,,Sold,SAN MATEO
94070,3352 La Mesa Dr #18,2,3,San Carlos,"1,239 sqft",3-Oct-13,"$711,000 ",37.479496,-122.284256,CA,Condo,711000,"$809,000 ",,,,,Sold,SAN MATEO
94070,33 Chestnut St,1.5,3,San Carlos,"1,430 sqft",2-Oct-13,"$901,000 ",37.51164,-122.2696,CA,Single-Family Home,901000,"$1,229,000 ",,,,,Sold,SAN MATEO
94070,641 Cedar St #101,2,2,San Carlos,945 sqft,2-Oct-13,"$244,000 ",37.50318,-122.263756,CA,Condo,244000,"$614,000 ",,,,,Sold,SAN MATEO
94070,245 Manor Dr,2,3,San Carlos,"1,430 sqft",1-Oct-13,"$1,275,000 ",37.499454,-122.27729,CA,Single-Family Home,1275000,"$1,285,000 ",,,,,Sold,SAN MATEO
94070,985 Hall St,1,2,San Carlos,860 sqft,30-Sep-13,"$635,500 ",37.507553,-122.25561,CA,Single-Family Home,635500,"$801,000 ",,,,,Sold,SAN MATEO
94070,1005 Orange Ave,2,4,San Carlos,"1,880 sqft",30-Sep-13,"$1,423,000 ",37.49694,-122.25996,CA,Single-Family Home,1423000,"$1,504,000 ",,,,,Sold,SAN MATEO
94070,260 Beverly Dr,1,2,San Carlos,900 sqft,27-Sep-13,"$1,015,500 ",37.500347,-122.28235,CA,Single-Family Home,1015500,"$1,122,000 ",,,,,Sold,SAN MATEO
94070,170 Hillcrest Rd,2,2,San Carlos,"1,390 sqft",27-Sep-13,"$1,280,000 ",37.5069,-122.27244,CA,Single-Family Home,1280000,"$1,391,000 ",,,,,Sold,SAN MATEO
